code,libelle,nb_total_de_sejours_seances,nb_de_sejourshors_ghm_en_j_ou_t_et_seances,dms_en_nuitee_hors_ghm_en_j_ou_tet_seances,nb_de_sejours_ghm_en_j_ou_t_hors_seances,nb_de_nuiteesen_ghm_j_ou_t,nb_de_seances
I2198,"Infarctus (aigu) du myocarde sans précision, autres prises en charge",870,521,555,349,,0
"",Total,88313,72781,,15532,,0
I2200,"Infarctus du myocarde à répétition (de la paroi) antérieure, prise en charge initiale",80,58,741,22,,0
I22000,"Infarctus du myocarde à répétition (de la paroi antérieure), prise en charge initiale, infarctus de 24 heures ou moins",60,43,751,17,,0
I2208,"Infarctus du myocarde à répétition (de la paroi) antérieure, autres prises en charge",34,21,695,13,0,0
I2210,"Infarctus du myocarde à répétition, de la paroi inférieure, prise en charge initiale",44,33,630,11,,0
I22100,"Infarctus du myocarde à répétition (de la paroi inférieure), prise en charge initiale, infarctus de 24 heures ou moins",44,36,639,,,0
I2218,"Infarctus du myocarde à répétition (de la paroi inférieure), autres prises en charge",26,16,381,,0,0
I2280,"Infarctus du myocarde à répétition d'autres localisations, prise en charge initiale",27,19,579,,0,0
I22800,"Infarctus du myocarde à répétition d'autres localisations, prise en charge initiale, infarctus de 24 heures ou moins",28,16,506,12,,0
I2288,"Infarctus du myocarde à répétition d'autres localisations, autres prises en charge",24,21,633,,0,0
I2290,"Infarctus du myocarde à répétition de localisation non précisée, prise en charge initiale",32,19,500,13,,0
I22900,"Infarctus du myocarde à répétition de localisation non précisée, prise en charge initiale, infarctus de 24 heures ou moins",28,19,668,,,0
I2298,"Infarctus du myocarde à répétition de localisation non précisée, autres prises en charge",20,14,714,,0,0
"",Total,447,315,,132,,0
I230,Hémopéricarde comme complication récente d'un infarctus aigu du myocarde,33,25,1080,,,0
I231,Communication interauriculaire comme complication récente d'un infarctus aigu du myocarde,54,41,200,13,,0
I232,Communication interventriculaire comme complication récente d'un infarctus aigu du myocarde,66,59,2286,,,0
I233,Rupture de la paroi cardiaque sans hémopéricarde comme complication récente d'un infarctus aigu du myocarde,19,16,2475,,,0
I236,"Thrombose de l'oreillette, de l'auricule et du ventricule comme complication récente d'un infarctus aigu du myocarde",79,57,926,22,,0
I238,Autres complications récentes d'un infarctus aigu du myocarde,27,14,1029,13,,0
"",Total,287,218,,69,,0
I240,Thrombose coronaire n'entraînant pas un infarctus du myocarde,2708,1484,339,1224,381,0
I241,Syndrome de Dressler,71,65,629,,,0
I248,Autres formes de cardiopathies ischémiques aiguës,1805,1320,531,485,32,0
I249,"Cardiopathie ischémique aiguë, sans précision",493,283,484,210,12,0
"",Total,5077,3152,,1925,,0
I250,"Athérosclérose cardio-vasculaire, décrite ainsi",494,239,351,255,11,0
I251,Cardiopathie artérioscléreuse,80946,35303,363,45643,12787,0
I252,"Infarctus du myocarde, ancien",619,362,340,257,84,0
I253,Anévrisme du coeur,159,77,1291,82,,0
I254,Anévrisme et dissection d'une artère coronaire,236,161,630,75,13,0
I255,Myocardiopathie ischémique,24579,14241,572,10338,3858,0
I256,Ischémie myocardique asymptomatique,13065,3897,226,9168,1193,0
I258,Autres formes de cardiopathie ischémique chronique,3362,1781,495,1581,483,0
I259,"Cardiopathie ischémique (chronique), sans précision",1394,885,803,509,76,0
"",Total,124854,56946,,67908,,0
I270,Hypertension pulmonaire (primitive),2793,1713,653,1080,103,0
I272,Autres hypertensions pulmonaires secondaires,4329,3085,695,1244,97,0
I278,Autres affections cardiopulmonaires précisées,367,301,871,66,23,0
I279,"Affection cardiopulmonaire, sans précision",289,190,767,99,46,0
"",Total,7783,5293,,2490,,0
I280,Fistule artérioveineuse des vaisseaux pulmonaires,170,83,518,87,,0
I281,Anévrisme de l'artère pulmonaire,77,64,867,13,,0
I288,Autres maladies précisées des vaisseaux pulmonaires,531,477,794,54,20,0
"",Total,778,624,,154,,0
I300,Péricardite idiopathique aiguë non spécifique,805,557,665,248,122,0
I301,Péricardite infectieuse,959,700,755,259,138,0
I308,Autres formes de péricardite aiguë,1721,1117,705,604,278,0
I309,"Péricardite aiguë, sans précision",3910,1831,651,2079,850,0
"",Total,7395,4205,,3190,,0
I310,Péricardite adhésive chronique,13,,,,,0
I311,Péricardite constrictive chronique,224,183,1062,41,,0
I312,"Hémopéricarde, non classé ailleurs",377,330,941,47,22,0
I313,Épanchement péricardique (non inflammatoire),3988,3135,875,853,429,0
I318,Autres maladies précisées du péricarde,314,217,747,97,43,0
I319,"Maladie du péricarde, sans précision",678,494,853,184,84,0
"",Total,5594,4368,,1226,,0
I320,Péricardite au cours de maladies bactériennes classées ailleurs,23,22,1264,,0,0
I321,Péricardite au cours d'autres maladies infectieuses et parasitaires classées ailleurs,42,35,837,,,0
I328,Péricardite au cours d'autres maladies classées ailleurs,226,182,831,44,23,0
"",Total,291,239,,52,,0
I340,Insuffisance (de la valvule) mitrale (non rhumatismale),5758,4824,1100,934,134,0
I341,Prolapsus (de la valvule) mitral(e),989,832,1118,157,33,0
I342,Sténose non rhumatismale (de la valvule) mitrale,411,367,1291,44,,0
I348,Autres atteintes non rhumatismales de la valvule mitrale,90,69,1122,21,,0
I349,"Atteinte non rhumatismale de la valvule mitrale, sans précision",25,14,1357,11,,0
"",Total,7273,6106,,1167,,0
I350,Sténose (de la valvule) aortique (non rhumatismale),22234,19987,693,2247,422,0
I351,Insuffisance (de la valvule) aortique (non rhumatismale),2355,1864,1075,491,74,0
I352,Sténose (de la valvule) aortique (non rhumatismale) avec insuffisance,1620,1516,883,104,27,0
I358,Autres atteintes de la valvule aortique (non rhumatismale),197,158,1144,39,,0
I359,"Atteinte de la valvule aortique (non rhumatismale), sans précision",99,54,1161,45,,0
"",Total,26505,23579,,2926,,0
I360,Sténose non rhumatismale (de la valvule) tricuspide,48,45,949,,0,0
I361,Insuffisance non rhumatismale (de la valvule) tricuspide,1056,866,817,190,41,0
I362,Sténose non rhumatismale (de la valvule) tricuspide avec insuffisance,11,,,,0,0
I368,Autres atteintes non rhumatismales de la valvule tricuspide,22,18,1467,,0,0
"",Total,1147,944,,203,,0
I370,Sténose de la valvule pulmonaire (non rhumatismale),92,82,529,,,0
I371,Insuffisance de la valvule pulmonaire (non rhumatismale),155,136,510,19,,0
I372,Sténose de la valvule pulmonaire (non rhumatismale) avec insuffisance,46,40,585,,0,0
"",Total,295,259,,36,,0
I390,Atteintes de la valvule mitrale au cours de maladies classées ailleurs,12,,,,0,0
I391,Atteintes de la valvule aortique au cours de maladies classées ailleurs,14,11,1673,,,0
I398,"Endocardite, valvule non précisée, au cours de maladies classées ailleurs",24,21,1871,,,0
"",Total,54,45,,,,0
I400,Myocardite infectieuse,667,583,616,84,37,0
I401,Myocardite isolée,182,156,635,26,14,0
I408,Autres myocardites aiguës,1364,1155,633,209,87,0
I409,"Myocardite aiguë, sans précision",1285,1013,514,272,90,0
"",Total,3498,2907,,591,,0
I410,Myocardite au cours de maladies bactériennes classées ailleurs,16,12,625,,,0
I411,Myocardite au cours de maladies virales classées ailleurs,275,257,632,18,,0
I412,Myocardite au cours d'autres maladies infectieuses et parasitaires classées ailleurs,11,,,,0,0
I418,Myocardite au cours d'autres maladies classées ailleurs,116,103,1003,13,,0
"",Total,418,382,,36,,0
I420,Myocardiopathie avec dilatation,6062,4346,774,1716,377,0
I421,Myocardiopathie obstructive hypertrophique,725,392,662,333,44,0
I422,Autres myocardiopathies hypertrophiques,2020,1125,600,895,134,0
I423,Maladie endomyocardique (éosinophilique),13,,,,,0
I424,Fibroélastose endocardique,21,,,11,,0
I425,Autres myocardiopathies restrictives,69,49,1465,20,,0
I426,Myocardiopathie alcoolique,127,106,838,21,,0
I427,Myocardiopathie due à des médicaments et d'autres causes externes,187,122,889,65,11,0
I428,Autres myocardiopathies,2837,2474,717,363,105,0
I429,"Myocardiopathie, sans précision",171,90,533,81,,0
"",Total,12232,8722,,3510,,0
I440,Bloc auriculoventriculaire du premier degré,1351,883,539,468,242,0
I441,Bloc auriculoventriculaire du second degré,4637,3566,515,1071,602,0
I442,Bloc auriculoventriculaire complet,15724,12744,568,2980,1759,0
I443,"Blocs auriculoventriculaires, autres et sans précision",880,545,432,335,137,0
I444,Bloc fasciculaire antérieur gauche,74,50,560,24,,0
I446,"Blocs fasciculaires, autres et sans précision",106,71,658,35,16,0
I447,"Bloc de branche gauche, sans précision",1117,735,394,382,149,0
"",Total,23899,18602,,5297,,0
I450,Bloc fasciculaire droit,37,23,487,14,,0
I451,"Blocs de branche droit, autres et sans précision",435,217,416,218,73,0
I452,Bloc bifasciculaire,420,343,540,77,40,0
I453,Bloc trifasciculaire,474,384,629,90,53,0
I455,Autre bloc cardiaque précisé,1221,991,519,230,140,0
I456,Syndrome de pré-excitation,2429,1349,306,1080,365,0
I458,Autres troubles précisés de la conduction,778,448,494,330,103,0
I459,"Trouble de la conduction, sans précision",258,130,495,128,42,0
"",Total,6062,3889,,2173,,0
I460,Arrêt cardiaque réanimé avec succès,5232,5030,857,202,58,0
I461,"Mort cardiaque subite, décrite ainsi",361,348,102,13,,0
I469,"Arrêt cardiaque, sans précision",2983,2828,104,155,28,0
"",Total,8576,8206,,370,,0
I470,Arythmie ventriculaire de réentrée,302,114,300,188,74,0
I471,Tachycardie supraventriculaire,14206,6345,400,7861,3337,0
I472,Tachycardie ventriculaire,6775,5391,634,1384,610,0
I479,"Tachycardie paroxystique, sans précision",1330,285,395,1045,389,0
"",Total,22613,12135,,10478,,0
I480,Fibrillation auriculaire paroxystique,28676,19601,401,9075,4356,0
I481,Fibrillation auriculaire persistante,34285,18719,319,15566,4378,0
I482,Fibrillation auriculaire chronique [permanente],8534,5292,538,3242,1334,0
I483,Flutter auriculaire typique,11055,6369,392,4686,2384,0
I484,Flutter auriculaire atypique,3015,2244,344,771,381,0
I489,"Fibrillation et flutter auriculaires, sans précision",12211,6077,497,6134,2561,0
"",Total,97776,58302,,39474,,0
I490,Fibrillation et flutter ventriculaires,1061,726,725,335,111,0
I491,Dépolarisation auriculaire prématurée,434,133,440,301,70,0
I492,Dépolarisation jonctionnelle prématurée,85,33,388,52,11,0
I493,Dépolarisation ventriculaire prématurée,3184,1623,347,1561,482,0
I494,"Dépolarisations prématurées, autres et sans précision",327,124,400,203,70,0
I495,Syndrome de dysfonctionnement sinusal,7712,6121,507,1591,1056,0
I498,Autres arythmies cardiaques précisées,2698,1354,570,1344,416,0
I499,"Arythmie cardiaque, sans précision",1203,265,541,938,348,0
"",Total,16704,10379,,6325,,0
I5000,"Insuffisance cardiaque congestive, avec fraction d'éjection ventriculaire gauche [FEVG] supérieure ou égale à 50",32742,29951,1127,2791,2744,0
I5001,"Insuffisance cardiaque congestive, avec fraction d'éjection ventriculaire gauche [FEVG] inférieure à 50 et supérieure ou égale à 40",11405,10292,1099,1113,989,0
I5002,"Insuffisance cardiaque congestive, avec fraction d'éjection ventriculaire gauche [FEVG] inférieure à 40",24008,21757,1131,2251,2056,0
I5009,"Insuffisance cardiaque congestive, avec fraction d'éjection ventriculaire gauche [FEVG] non précisée",38043,29146,1117,8897,8067,0
I5010,"Insuffisance ventriculaire gauche, avec fraction d'éjection ventriculaire gauche [FEVG] supérieure ou égale à 50",15358,13337,1015,2021,1871,0
I5011,"Insuffisance ventriculaire gauche, avec fraction d'éjection ventriculaire gauche [FEVG] inférieure à 50 et supérieure ou égale à 40",7149,6002,939,1147,748,0
I5012,"Insuffisance ventriculaire gauche, avec fraction d'éjection ventriculaire gauche [FEVG] inférieure à 40",16088,13688,978,2400,1691,0
I5019,"Insuffisance ventriculaire gauche, avec fraction d'éjection ventriculaire gauche [FEVG] non précisée",24875,17050,999,7825,6447,0
I509,"Insuffisance cardiaque, sans précision",18783,11163,1036,7620,6420,0
"",Total,188451,152386,,36065,,0
I510,"Anomalie d'un septum cardiaque, acquise",191,145,288,46,,0
I511,"Rupture des cordages tendineux, non classée ailleurs",53,43,800,,,0
I513,"Thrombose intracardiaque, non classée ailleurs",611,406,931,205,84,0
I514,"Myocardite, sans précision",410,306,575,104,36,0
I517,Cardiomégalie,430,213,487,217,0,0
I518,Autres cardiopathies mal définies,49,24,567,25,,0
"",Total,1749,1138,,611,,0
I600,Hémorragie sous-arachnoïdienne de la bifurcation et du siphon carotidien,320,256,2049,64,31,0
I601,Hémorragie sous-arachnoïdienne de l'artère cérébrale moyenne,980,813,1806,167,60,0
I602,Hémorragie sous-arachnoïdienne de l'artère communicante antérieure,1229,1040,2346,189,51,0
I603,Hémorragie sous-arachnoïdienne de l'artère communicante postérieure,359,330,2115,29,12,0
I604,Hémorragie sous-arachnoïdienne de l'artère basilaire,204,171,2240,33,,0
I605,Hémorragie sous-arachnoïdienne de l'artère vertébrale,85,73,2297,12,,0
I606,Hémorragie sous-arachnoïdienne d'autres artères intracrâniennes,531,391,1435,140,55,0
I607,"Hémorragie sous-arachnoïdienne d'une artère intracrânienne, sans précision",548,383,1233,165,70,0
I608,Autres hémorragies sous-arachnoïdiennes,2093,1564,1321,529,232,0
I609,"Hémorragie sous-arachnoïdienne, sans précision",994,582,1099,412,202,0
"",Total,7343,5603,,1740,,0
I610,"Hémorragie intracérébrale hémisphérique, sous-corticale",5900,5470,1575,430,209,0
I611,"Hémorragie intracérébrale hémisphérique, corticale",2904,2629,1412,275,138,0
I612,"Hémorragie intracérébrale hémisphérique, non précisée",965,782,1213,183,84,0
I613,Hémorragie intracérébrale du tronc cérébral,637,558,1386,79,31,0
I614,Hémorragie intracérébrale cérébelleuse,1151,980,1534,171,79,0
I615,Hémorragie intracérébrale intraventriculaire,1914,1651,1393,263,105,0
I616,"Hémorragie intracérébrale, localisations multiples",1619,1444,1212,175,74,0
I618,Autres hémorragies intracérébrales,2527,2067,1252,460,220,0
I619,"Hémorragie intracérébrale, sans précision",1715,1328,1161,387,211,0
"",Total,19332,16909,,2423,,0
I620,Hémorragie sousdurale non traumatique,6561,5330,959,1231,698,0
I621,Hémorragie extradurale non traumatique,201,145,1290,56,30,0
I629,"Hémorragie intracrânienne (non traumatique), sans précision",848,625,1031,223,116,0
"",Total,7610,6100,,1510,,0
I630,Infarctus cérébral dû à une thrombose des artères précérébrales,3372,2970,1215,402,179,0
I631,Infarctus cérébral dû à une embolie des artères précérébrales,1925,1805,1247,120,61,0
I632,"Infarctus cérébral dû à une occlusion ou sténose des artères précérébrales, de mécanisme non précisé",5488,5025,1154,463,221,0
I633,Infarctus cérébral dû à une thrombose des artères cérébrales,23394,20865,1147,2529,897,0
I634,Infarctus cérébral dû à une embolie des artères cérébrales,13845,13266,1148,579,334,0
I635,"Infarctus cérébral dû à une occlusion ou sténose des artères cérébrales, de mécanisme non précisé",32186,29277,1088,2909,1358,0
I636,"Infarctus cérébral dû à une thrombose veineuse cérébrale, non pyogène",379,314,1144,65,27,0
I638,Autres infarctus cérébraux,14083,11973,1017,2110,1023,0
I639,"Infarctus cérébral, sans précision",10244,7579,1034,2665,1387,0
"",Total,104916,93074,,11842,,0
I650,Occlusion et sténose de l'artère vertébrale,357,215,805,142,110,0
I651,Occlusion et sténose de l'artère basilaire,134,80,923,54,31,0
I652,Occlusion et sténose de l'artère carotide,11120,9992,540,1128,718,0
I653,"Occlusion et sténose des artères précérébrales, multiples et bilatérales",115,83,830,32,20,0
I658,Occlusion et sténose d'une autre artère précérébrale,141,73,605,68,62,0
"",Total,11877,10447,,1430,,0
I660,Occlusion et sténose de l'artère cérébrale moyenne,170,140,662,30,0,0
I661,Occlusion et sténose de l'artère cérébrale antérieure,28,24,833,,0,0
I662,Occlusion et sténose de l'artère cérébrale postérieure,101,82,590,19,0,0
I663,Occlusion et sténose des artères cérébelleuses,24,18,994,,0,0
I664,"Occlusion et sténose des artères cérébrales, multiples et bilatérales",26,20,745,,0,0
I668,Occlusion et sténose d'une autre artère cérébrale,76,58,600,18,0,0
I669,"Occlusion et sténose d'une artère cérébrale, sans précision",40,29,514,11,0,0
"",Total,465,371,,94,,0
I670,"Dissection d'artères cérébrales, non rompue",207,165,512,42,0,0
I671,"Anévrisme cérébral, (non rompu)",8045,7108,280,937,0,0
I672,Athérosclérose cérébrale,1029,392,534,637,0,0
I673,Leuco-encéphalopathie vasculaire progressive,850,578,1041,272,0,0
I674,Encéphalopathie hypertensive,286,220,1093,66,42,0
I675,Maladie de Moyamoya,133,95,642,38,13,0
I676,Thrombose non pyogène du système veineux intracrânien,972,778,831,194,56,0
I677,"Artérite cérébrale, non classée ailleurs",277,233,1074,44,0,0
I678,Autres maladies cérébrovasculaires précisées,1524,1170,895,354,0,0
"",Total,13323,10739,,2584,,0
I680,Angiopathie amyloïde cérébrale (E85.-),634,471,1343,163,0,0
I682,Artérite cérébrale au cours d'autres maladies classées ailleurs,22,22,964,0,0,0
I688,Autres troubles cérébrovasculaires au cours de maladies classées ailleurs,18,15,807,,0,0
"",Total,681,514,,167,,0
I7000,"Athérosclérose de l'aorte, sans gangrène",380,235,779,145,54,0
